date,indicator,value,entity
2021-07-10,Daily hospital occupancy,5395.0,Spain
2021-07-11,Daily hospital occupancy,7092.0,Spain
2021-07-12,Daily hospital occupancy,4616.0,Spain
2021-07-13,Daily hospital occupancy,11461.0,Spain
2021-07-14,Daily hospital occupancy,3155.0,Spain
2021-07-15,Daily hospital occupancy,2708.0,Spain
2021-07-16,Daily hospital occupancy,1695.0,Spain
2021-07-17,Daily hospital occupancy,2857.0,Spain
2021-07-18,Daily hospital occupancy,2443.0,Spain
2021-07-19,Daily hospital occupancy,3328.0,Spain
2021-07-20,Daily hospital occupancy,3992.0,Spain
2021-07-21,Daily hospital occupancy,1770.0,Spain
2021-07-22,Daily hospital occupancy,2338.0,Spain
2021-07-23,Daily hospital occupancy,2121.0,Spain
2021-07-24,Daily hospital occupancy,3717.0,Spain
2021-07-25,Daily hospital occupancy,3954.0,Spain
2021-07-26,Daily hospital occupancy,3254.0,Spain
2021-07-27,Daily hospital occupancy,6360.0,Spain
2021-07-28,Daily hospital occupancy,4081.0,Spain
2021-07-29,Daily hospital occupancy,5866.0,Spain
2021-07-30,Daily hospital occupancy,4071.0,Spain
2021-07-31,Daily hospital occupancy,9587.0,Spain
2021-08-01,Daily hospital occupancy,3727.0,Spain
2021-08-02,Daily hospital occupancy,3953.0,Spain
2021-08-03,Daily hospital occupancy,6088.0,Spain
2021-08-04,Daily hospital occupancy,4386.0,Spain
2021-08-05,Daily hospital occupancy,3014.0,Spain
2021-08-06,Daily hospital occupancy,4484.0,Spain
2021-08-07,Daily hospital occupancy,3321.0,Spain
2021-08-08,Daily hospital occupancy,4142.0,Spain
2021-08-09,Daily hospital occupancy,5144.0,Spain
2021-08-10,Daily hospital occupancy,6113.0,Spain
2021-08-11,Daily hospital occupancy,2682.0,Spain
2021-08-12,Daily hospital occupancy,5819.0,Spain
2021-08-13,Daily hospital occupancy,4003.0,Spain
2021-08-14,Daily hospital occupancy,5718.0,Spain
2021-08-15,Daily hospital occupancy,1061.0,Spain
2021-08-16,Daily hospital occupancy,2927.0,Spain
2021-08-17,Daily hospital occupancy,2829.0,Spain
2021-08-18,Daily hospital occupancy,2254.0,Spain
2021-08-19,Daily hospital occupancy,4713.0,Spain
2021-08-20,Daily hospital occupancy,6205.0,Spain
2021-08-21,Daily hospital occupancy,3793.0,Spain
2021-08-22,Daily hospital occupancy,5638.0,Spain
2021-08-23,Daily hospital occupancy,3237.0,Spain
2021-08-24,Daily hospital occupancy,4221.0,Spain
2021-08-25,Daily hospital occupancy,1880.0,Spain
2021-08-26,Daily hospital occupancy,3343.0,Spain
2021-08-27,Daily hospital occupancy,3524.0,Spain
2021-08-28,Daily hospital occupancy,3224.0,Spain
2021-08-29,Daily hospital occupancy,2152.0,Spain
2021-08-30,Daily hospital occupancy,4736.0,Spain
2021-08-31,Daily hospital occupancy,3972.0,Spain
2021-09-01,Daily hospital occupancy,2327.0,Spain
2021-09-02,Daily hospital occupancy,3661.0,Spain
2021-09-03,Daily hospital occupancy,3208.0,Spain
2021-09-04,Daily hospital occupancy,5984.0,Spain
2021-09-05,Daily hospital occupancy,3059.0,Spain
2021-09-06,Daily hospital occupancy,2851.0,Spain
2021-09-07,Daily hospital occupancy,1825.0,Spain
2021-09-08,Daily hospital occupancy,1728.0,Spain
2021-09-09,Daily hospital occupancy,4345.0,Spain
2021-09-10,Daily hospital occupancy,3019.0,Spain
2021-09-11,Daily hospital occupancy,2477.0,Spain
2021-09-12,Daily hospital occupancy,4077.0,Spain
2021-09-13,Daily hospital occupancy,3266.0,Spain
2021-09-14,Daily hospital occupancy,1991.0,Spain
2021-09-15,Daily hospital occupancy,4291.0,Spain
2021-09-16,Daily hospital occupancy,3272.0,Spain
2021-09-17,Daily hospital occupancy,3994.0,Spain
2021-09-18,Daily hospital occupancy,5480.0,Spain
2021-09-19,Daily hospital occupancy,7936.0,Spain
2021-09-20,Daily hospital occupancy,5804.0,Spain
2021-09-21,Daily hospital occupancy,9388.0,Spain
2021-09-22,Daily hospital occupancy,5739.0,Spain
2021-09-23,Daily hospital occupancy,5717.0,Spain
2021-09-24,Daily hospital occupancy,3109.0,Spain
2021-09-25,Daily hospital occupancy,2883.0,Spain
2021-09-26,Daily hospital occupancy,12901.0,Spain
2021-09-27,Daily hospital occupancy,3663.0,Spain
2021-09-28,Daily hospital occupancy,2985.0,Spain
2021-09-29,Daily hospital occupancy,4982.0,Spain
2021-09-30,Daily hospital occupancy,7907.0,Spain
2021-10-01,Daily hospital occupancy,4603.0,Spain
2021-10-02,Daily hospital occupancy,2345.0,Spain
2021-10-03,Daily hospital occupancy,8809.0,Spain
2021-10-04,Daily hospital occupancy,8873.0,Spain
2021-10-05,Daily hospital occupancy,7124.0,Spain
2021-10-06,Daily hospital occupancy,5966.0,Spain
2021-10-07,Daily hospital occupancy,3898.0,Spain
2021-10-08,Daily hospital occupancy,5387.0,Spain
2021-10-09,Daily hospital occupancy,7059.0,Spain
2021-10-10,Daily hospital occupancy,7320.0,Spain
2021-10-11,Daily hospital occupancy,3328.0,Spain
2021-10-12,Daily hospital occupancy,1358.0,Spain
2021-10-13,Daily hospital occupancy,2251.0,Spain
2021-10-14,Daily hospital occupancy,2900.0,Spain
2021-10-15,Daily hospital occupancy,1597.0,Spain
2021-10-16,Daily hospital occupancy,1720.0,Spain
2021-10-17,Daily hospital occupancy,2346.0,Spain
2021-10-18,Daily hospital occupancy,1357.0,Spain
2021-10-19,Daily hospital occupancy,1579.0,Spain
2021-10-20,Daily hospital occupancy,4256.0,Spain
2021-10-21,Daily hospital occupancy,1500.0,Spain
2021-10-22,Daily hospital occupancy,2455.0,Spain
2021-10-23,Daily hospital occupancy,2719.0,Spain
2021-10-24,Daily hospital occupancy,2268.0,Spain
2021-10-25,Daily hospital occupancy,3831.0,Spain
2021-10-26,Daily hospital occupancy,2229.0,Spain
2021-10-27,Daily hospital occupancy,3436.0,Spain
2021-10-28,Daily hospital occupancy,5996.0,Spain
2021-10-29,Daily hospital occupancy,8757.0,Spain
2021-10-30,Daily hospital occupancy,6291.0,Spain
2021-10-31,Daily hospital occupancy,6605.0,Spain
2021-11-01,Daily hospital occupancy,4490.0,Spain
2021-11-02,Daily hospital occupancy,6988.0,Spain
2021-11-03,Daily hospital occupancy,4479.0,Spain
2021-11-04,Daily hospital occupancy,7170.0,Spain
2021-11-05,Daily hospital occupancy,3741.0,Spain
2021-11-06,Daily hospital occupancy,4518.0,Spain
2021-11-07,Daily hospital occupancy,6216.0,Spain
2021-11-08,Daily hospital occupancy,3920.0,Spain
2021-11-09,Daily hospital occupancy,11152.0,Spain
2021-11-10,Daily hospital occupancy,2351.0,Spain
2021-11-11,Daily hospital occupancy,2994.0,Spain
2021-11-12,Daily hospital occupancy,2836.0,Spain
2021-11-13,Daily hospital occupancy,3177.0,Spain
2021-11-14,Daily hospital occupancy,2539.0,Spain
2021-11-15,Daily hospital occupancy,3855.0,Spain
2021-11-16,Daily hospital occupancy,4197.0,Spain
2021-11-17,Daily hospital occupancy,2058.0,Spain
2021-11-18,Daily hospital occupancy,6122.0,Spain
2021-11-19,Daily hospital occupancy,1800.0,Spain
2021-11-20,Daily hospital occupancy,3368.0,Spain
2021-11-21,Daily hospital occupancy,5633.0,Spain
2021-11-22,Daily hospital occupancy,852.0,Spain
2021-11-23,Daily hospital occupancy,3037.0,Spain
2021-11-24,Daily hospital occupancy,1328.0,Spain
2021-11-25,Daily hospital occupancy,2722.0,Spain
2021-11-26,Daily hospital occupancy,1030.0,Spain
2021-11-27,Daily hospital occupancy,1973.0,Spain
2021-11-28,Daily hospital occupancy,2830.0,Spain
2021-11-29,Daily hospital occupancy,2950.0,Spain
2021-11-30,Daily hospital occupancy,1748.0,Spain
2021-12-01,Daily hospital occupancy,2117.0,Spain
2021-12-02,Daily hospital occupancy,2160.0,Spain
2021-12-03,Daily hospital occupancy,1964.0,Spain
2021-12-04,Daily hospital occupancy,1321.0,Spain
2021-12-05,Daily hospital occupancy,1367.0,Spain
2021-12-06,Daily hospital occupancy,1812.0,Spain
2021-12-07,Daily hospital occupancy,813.0,Spain
2021-12-08,Daily hospital occupancy,1640.0,Spain
2021-12-09,Daily hospital occupancy,1069.0,Spain
2021-12-10,Daily hospital occupancy,1310.0,Spain
2021-12-11,Daily hospital occupancy,2796.0,Spain
2021-12-12,Daily hospital occupancy,1549.0,Spain
2021-12-13,Daily hospital occupancy,1722.0,Spain
2021-12-14,Daily hospital occupancy,2322.0,Spain
2021-12-15,Daily hospital occupancy,2499.0,Spain
2021-12-16,Daily hospital occupancy,3346.0,Spain
2021-12-17,Daily hospital occupancy,7007.0,Spain
2021-12-18,Daily hospital occupancy,4963.0,Spain
2021-12-19,Daily hospital occupancy,5470.0,Spain
2021-12-20,Daily hospital occupancy,3184.0,Spain
2021-12-21,Daily hospital occupancy,4483.0,Spain
2021-12-22,Daily hospital occupancy,2725.0,Spain
2021-12-23,Daily hospital occupancy,4809.0,Spain
2021-12-24,Daily hospital occupancy,6775.0,Spain
2021-12-25,Daily hospital occupancy,9078.0,Spain
2021-12-26,Daily hospital occupancy,8093.0,Spain
2021-12-27,Daily hospital occupancy,3234.0,Spain
2021-12-28,Daily hospital occupancy,5217.0,Spain
2021-12-29,Daily hospital occupancy,3483.0,Spain
