location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Japan,2021-07-05,65,,73.4,41.45,0.0
Japan,2021-07-06,12,64,16.75,8.77,0.0
Japan,2021-07-06,65,,74.72,43.12,0.0
Japan,2021-07-07,12,64,17.49,8.91,0.0
Japan,2021-07-07,65,,76.06,44.73,0.0
Japan,2021-07-08,12,64,18.28,9.04,0.0
Japan,2021-07-08,65,,77.3,46.32,0.0
Japan,2021-07-09,12,64,19.13,9.19,0.0
Japan,2021-07-09,65,,78.42,47.89,0.0
Japan,2021-07-10,12,64,19.97,9.28,0.0
Japan,2021-07-10,65,,79.5,49.53,0.0
Japan,2021-07-11,12,64,20.66,9.38,0.0
Japan,2021-07-11,65,,80.13,51.19,0.0
Japan,2021-07-12,12,64,21.44,9.56,0.0
Japan,2021-07-12,65,,80.87,52.79,0.0
Japan,2021-07-13,12,64,22.26,9.73,0.0
Japan,2021-07-13,65,,81.63,54.42,0.0
Japan,2021-07-14,12,64,23.08,9.9,0.0
Japan,2021-07-14,65,,82.32,56.04,0.0
Japan,2021-07-15,12,64,23.9,10.07,0.0
Japan,2021-07-15,65,,82.95,57.62,0.0
Japan,2021-07-16,12,64,24.77,10.28,0.0
Japan,2021-07-16,65,,83.56,59.09,0.0
Japan,2021-07-17,12,64,25.62,10.44,0.0
Japan,2021-07-17,65,,84.04,60.67,0.0
Japan,2021-07-18,12,64,26.27,10.62,0.0
Japan,2021-07-18,65,,84.34,62.28,0.0
Japan,2021-07-19,12,64,26.87,10.93,0.0
Japan,2021-07-19,65,,84.55,63.63,0.0
Japan,2021-07-20,12,64,27.71,11.23,0.0
Japan,2021-07-20,65,,85.01,65.08,0.0
Japan,2021-07-21,12,64,28.5,11.59,0.0
Japan,2021-07-21,65,,85.39,66.57,0.0
Japan,2021-07-22,12,64,28.87,11.73,0.0
Japan,2021-07-22,65,,85.49,67.21,0.0
Japan,2021-07-23,12,64,29.17,11.89,0.0
Japan,2021-07-23,65,,85.55,67.65,0.0
Japan,2021-07-24,12,64,29.69,12.28,0.0
Japan,2021-07-24,65,,85.71,69.16,0.0
Japan,2021-07-25,12,64,30.17,12.66,0.0
Japan,2021-07-25,65,,85.85,70.52,0.0
Japan,2021-07-26,12,64,30.81,13.24,0.0
Japan,2021-07-26,65,,86.09,71.97,0.0
Japan,2021-07-27,12,64,31.49,13.83,0.0
Japan,2021-07-27,65,,86.37,73.4,0.0
Japan,2021-07-28,12,64,32.17,14.45,0.0
Japan,2021-07-28,65,,86.61,74.83,0.0
Japan,2021-07-29,12,64,32.85,15.11,0.0
Japan,2021-07-29,65,,86.84,76.18,0.0
Japan,2021-07-30,12,64,33.58,15.87,0.0
Japan,2021-07-30,65,,87.07,77.39,0.0
Japan,2021-07-31,12,64,34.32,16.62,0.0
Japan,2021-07-31,65,,87.24,78.57,0.0
Japan,2021-08-01,12,64,35.0,17.23,0.0
Japan,2021-08-01,65,,87.34,79.21,0.0
Japan,2021-08-02,12,64,35.66,17.93,0.0
Japan,2021-08-02,65,,87.51,79.96,0.0
Japan,2021-08-03,12,64,36.34,18.69,0.0
Japan,2021-08-03,65,,87.66,80.75,0.0
Japan,2021-08-04,12,64,37.02,19.48,0.0
Japan,2021-08-04,65,,87.79,81.46,0.0
Japan,2021-08-05,12,64,37.69,20.31,0.0
Japan,2021-08-05,65,,87.91,82.11,0.0
Japan,2021-08-06,12,64,38.39,21.23,0.0
Japan,2021-08-06,65,,88.03,82.75,0.0
Japan,2021-08-07,12,64,39.24,22.15,0.0
Japan,2021-08-07,65,,88.13,83.25,0.0
Japan,2021-08-08,12,64,40.0,22.83,0.0
Japan,2021-08-08,65,,88.19,83.56,0.0
Japan,2021-08-09,12,64,40.21,23.08,0.0
Japan,2021-08-09,65,,88.21,83.63,0.0
Japan,2021-08-10,12,64,40.79,23.91,0.0
Japan,2021-08-10,65,,88.31,84.17,0.0
Japan,2021-08-11,12,64,41.39,24.67,0.0
Japan,2021-08-11,65,,88.4,84.59,0.0
Japan,2021-08-12,12,64,41.99,25.16,0.0
Japan,2021-08-12,65,,88.48,84.74,0.0
Japan,2021-08-13,12,64,42.41,25.54,0.0
Japan,2021-08-13,65,,88.52,84.83,0.0
Japan,2021-08-14,12,64,42.85,26.01,0.0
Japan,2021-08-14,65,,88.55,84.97,0.0
Japan,2021-08-15,12,64,43.32,26.45,0.0
Japan,2021-08-15,65,,88.58,85.09,0.0
Japan,2021-08-16,12,64,43.84,27.08,0.0
Japan,2021-08-16,65,,88.66,85.35,0.0
Japan,2021-08-17,12,64,44.5,27.83,0.0
Japan,2021-08-17,65,,88.76,85.67,0.0
